gen1	gen2	phenotype	pvalue
R	SRP	size	0.28652241875190887
R	SRR	size	0.28647979760809816
R	SRS	size	0.945770017245985
R	SS	size	0.5135905737329514
R	SSP	size	0.4079457310931963
R	SSR	size	0.8187231181439979
R	SSS	size	0.0996977160830873
RP	P	size	0.16103825416606488
RP	PP	size	0.905908441550129
RP	PPP	size	0.5202465900728903
RP	PPR	size	0.4238096456487468
RP	PPS	size	0.1334410146590831
RP	PR	size	0.46032076787328746
RP	PRP	size	0.6440618006745571
RP	PRR	size	0.5223250928335271
RP	PRS	size	0.332247945113875
RP	PS	size	0.2613285355308732
RP	PSP	size	0.14548218509736144
RP	PSR	size	0.41346563226018673
RP	PSS	size	0.09217606283482882
RP	R	size	0.9932979685787824
RP	RP	size	0.8845557492403984
RP	RPP	size	0.9187297714607745
RP	RPR	size	0.42966732766925797
RP	RPS	size	0.200246595897019
RP	RR	size	0.97618048635281
RP	RRP	size	0.10488122468554673
RP	RRR	size	0.5664271661145153
RP	RRS	size	0.21342847038705037
RP	RS	size	0.4551422386662194
RP	RSP	size	0.42881182729781575
RP	RSR	size	0.20080553136538426
RP	RSS	size	0.9824309395723833
RP	S	size	0.42378339914059304
RP	SP	size	0.06412825168450131
RP	SPP	size	0.9141196308839377
RP	SPR	size	0.1253220096090344
RP	SPS	size	0.4048600667423895
RP	SR	size	0.347678378648988
RP	SRP	size	0.6213974329401538
RP	SRR	size	0.06603601931862779
RP	SRS	size	0.4070027765758726
RP	SS	size	0.07246637263521849
RP	SSP	size	0.9334167801821003
RP	SSR	size	0.8655009908940027
RP	SSS	size	0.33227636405986116
RPP	P	size	0.2756404991155319
RPP	PP	size	0.09665138619763647
RPP	PPP	size	0.170047912190732
RPP	PPR	size	0.33097362092691374
RPP	PPS	size	0.3391789441713198
RPP	PR	size	0.4281417227177484
RPP	PRP	size	0.08192984711466289
RPP	PRR	size	0.8172407430923398
RPP	PRS	size	0.24067178738549422
RPP	PS	size	0.43659155759701074
RPP	PSP	size	0.9201787127303575
RPP	PSR	size	0.4397225410800072
RPP	PSS	size	0.2157201141342735
RPP	R	size	0.8266685068511626
RPP	RP	size	0.8525829984362266
RPP	RPP	size	0.9649282954315977
RPP	RPR	size	0.03241248043014977
RPP	RPS	size	0.17938227348685865
RPP	RR	size	0.4120449803996443
RPP	RRP	size	0.7495315628287392
RPP	RRR	size	0.15134190075829235
RPP	RRS	size	0.8180423923047989
RPP	RS	size	0.19172692072665254
RPP	RSP	size	0.2607751485353922
RPP	RSR	size	0.5227756472302139
RPP	RSS	size	0.17578652143522644
RPP	S	size	0.3620617432785498
RPP	SP	size	0.34079924152968644
RPP	SPP	size	0.5658551819166576
RPP	SPR	size	0.038067082664377194
RPP	SPS	size	0.7558133841932723
RPP	SR	size	0.895540844414736
RPP	SRP	size	0.07817463641019418
RPP	SRR	size	0.7854931243818482
RPP	SRS	size	0.040174106366241746
RPP	SS	size	0.9936881520243107
RPP	SSP	size	0.07848688942572701
RPP	SSR	size	0.8930834407356668
RPP	SSS	size	0.9324059175051894
RPR	P	size	0.9320756896844127
RPR	PP	size	0.5231609515112258
RPR	PPP	size	0.29870112952618455
RPR	PPR	size	0.9065975885813996
RPR	PPS	size	0.326945536407682
RPR	PR	size	0.6933914695405894
RPR	PRP	size	0.8230378288048857
RPR	PRR	size	0.2870771872091916
RPR	PRS	size	0.3572757618482044
RPR	PS	size	0.967733988850434
RPR	PSP	size	0.6600105561198907
RPR	PSR	size	0.6641895263473108
RPR	PSS	size	0.3440852381782866
RPR	R	size	0.5391126088933444
RPR	RP	size	0.2948590221344086
RPR	RPP	size	0.754443872960743
RPR	RPR	size	0.3258709248451436
RPR	RPS	size	0.585020516295705
RPR	RR	size	0.5557509321031989
RPR	RRP	size	0.49176622313743135
RPR	RRR	size	0.18432423969802036
RPR	RRS	size	0.9001196680183237
RPR	RS	size	0.390346319801092
RPR	RSP	size	0.08467760247204936
RPR	RSR	size	0.8892937025150196
RPR	RSS	size	0.15994573236976573
RPR	S	size	0.09461194065088563
RPR	SP	size	0.16263161292137585
RPR	SPP	size	0.6272548538134125
RPR	SPR	size	0.964772491068515
RPR	SPS	size	0.48381690144816714
RPR	SR	size	0.43153095394094987
RPR	SRP	size	0.8292504042454514
RPR	SRR	size	0.5942812635511842
RPR	SRS	size	0.22972431583003183
RPR	SS	size	0.5387873046276815
RPR	SSP	size	0.7318737921133485
RPR	SSR	size	0.2123191899112732
RPR	SSS	size	0.19999542631964384
RPS	P	size	0.5537835945809565
RPS	PP	size	0.633206587797361
RPS	PPP	size	0.16919781430250014
RPS	PPR	size	0.0965185274426531
RPS	PPS	size	0.7903004720262959
RPS	PR	size	0.41710253051843205
RPS	PRP	size	0.07329017482202949
RPS	PRR	size	0.822636071283409
RPS	PRS	size	0.03463726716937798
RPS	PS	size	0.3471679853123475
RPS	PSP	size	0.8265452949562594
RPS	PSR	size	0.7002174048153049
RPS	PSS	size	0.23393379386368063
RPS	R	size	0.6692518982381401
RPS	RP	size	0.2778205937882733
RPS	RPP	size	0.9998130142194024
RPS	RPR	size	0.458091634828353
RPS	RPS	size	0.8068591917568332
RPS	RR	size	0.49869291362231416
RPS	RRP	size	0.44385196652046344
RPS	RRR	size	0.08949169167433269
RPS	RRS	size	0.9087891134255472
RPS	RS	size	0.08263052603772791
RPS	RSP	size	0.30015494561444556
RPS	RSR	size	0.5631260781700786
RPS	RSS	size	0.20657194071052531
RPS	S	size	0.031170072204386612
RPS	SP	size	0.01850401620708131
RPS	SPP	size	0.43039269431593374
RPS	SPR	size	0.802027076542728
RPS	SPS	size	0.651959207454398
RPS	SR	size	0.5667947670646046
RPS	SRP	size	0.29709910504512926
RPS	SRR	size	0.9197043312969221
RPS	SRS	size	0.12301181676571205
RPS	SS	size	0.23948805716211197
RPS	SSP	size	0.45364678738895514
RPS	SSR	size	0.17594168192663306
RPS	SSS	size	0.3313958819737124
RR	P	size	0.022808639933041386
RR	PP	size	0.2245982390182013
RR	PPP	size	0.019135648429921215
RR	PPR	size	0.9095281799305646
RR	PPS	size	0.05082626141533164
RR	PR	size	0.17970904616809047
RR	PRP	size	0.3811473414694855
RR	PRR	size	0.2478459227264761
RR	PRS	size	0.08425564393938556
RR	PS	size	0.1002101041972262
RR	PSP	size	0.9040515658935256
RR	PSR	size	0.9900814462537246
RR	PSS	size	0.9924701329099903
RR	R	size	0.9452016609336692
RR	RP	size	0.25741421264903064
RR	RPP	size	0.772349120643573
RR	RPR	size	0.6051203709195726
RR	RPS	size	0.11646736247519318
RR	RR	size	0.43721821896651847
RR	RRP	size	0.5929689106952643
RR	RRR	size	0.5177400946248716
RR	RRS	size	0.8414975010319277
RR	RS	size	0.007546500960319058
RR	RSP	size	0.1964237540594571
RR	RSR	size	0.7177965418314094
RR	RSS	size	0.3924887372411413
RR	S	size	0.9450736368733488
RR	SP	size	0.6720556702809241
RR	SPP	size	0.8064059503087272
RR	SPR	size	0.8056358294054476
RR	SPS	size	0.10700581860712033
RR	SR	size	0.5688720650849899
RR	SRP	size	0.7174917706483382
RR	SRR	size	0.18904059508096205
RR	SRS	size	0.29269853603454654
RR	SS	size	0.24035017565700523
RR	SSP	size	0.5149649597145337
RR	SSR	size	0.4645483536792314
RR	SSS	size	0.6366229520608645
RRP	P	size	0.017884883272989427
RRP	PP	size	0.7405250739404863
RRP	PPP	size	0.8389857300695965
RRP	PPR	size	0.6797270646717039
RRP	PPS	size	0.7870279093943653
RRP	PR	size	0.9506931901178513
RRP	PRP	size	0.09694765557477403
RRP	PRR	size	0.0052566898727151035
RRP	PRS	size	0.8270533529246242
RRP	PS	size	0.757304652719109
RRP	PSP	size	0.8627745055170631
RRP	PSR	size	0.24086925760081446
RRP	PSS	size	0.056030176019468136
RRP	R	size	0.8962907753589906
RRP	RP	size	0.05238357094286539
RRP	RPP	size	0.9494884452276978
RRP	RPR	size	0.07950434297334985
RRP	RPS	size	0.8869207501844237
RRP	RR	size	0.5169971842605905
RRP	RRP	size	0.3049236015496801
RRP	RRR	size	0.16637657706402564
RRP	RRS	size	0.8285331827172367
RRP	RS	size	0.9747888792333256
RRP	RSP	size	0.8380579760114026
RRP	RSR	size	0.3167284340008768
RRP	RSS	size	0.8660277234620353
RRP	S	size	0.44866673735565243
RRP	SP	size	0.9967687037807602
RRP	SPP	size	0.2517112441915148
RRP	SPR	size	0.4026168825028952
RRP	SPS	size	0.05964171013697117
RRP	SR	size	0.13877875440444332
RRP	SRP	size	0.3376346404554692
RRP	SRR	size	0.46561582412273483
RRP	SRS	size	0.28369007065458174
RRP	SS	size	0.5099517353725345
RRP	SSP	size	0.42257302029482335
RRP	SSR	size	0.9863707195059648
RRP	SSS	size	0.8106373637411655
RRR	P	size	0.387686011710516
RRR	PP	size	0.09199699514554849
RRR	PPP	size	0.03249785600112898
RRR	PPR	size	0.9569496313586562
RRR	PPS	size	0.36682021061439707
RRR	PR	size	0.768201786448687
RRR	PRP	size	0.6919057756033913
RRR	PRR	size	0.04836764864828824
RRR	PRS	size	0.923930440070574
RRR	PS	size	0.18593264967248446
RRR	PSP	size	0.40656794703822774
RRR	PSR	size	0.1349142431621173
RRR	PSS	size	0.1698838299549461
RRR	R	size	0.31993803486137173
RRR	RP	size	0.42393169389770213
RRR	RPP	size	0.14414476671847176
RRR	RPR	size	0.8454409822295424
RRR	RPS	size	0.5082839293383079
RRR	RR	size	0.6401009283684221
RRR	RRP	size	0.5131724022907018
RRR	RRR	size	0.017038010434792916
RRR	RRS	size	0.843184243957685
RRR	RS	size	0.16394234268836727
RRR	RSP	size	0.7894698368990067
RRR	RSR	size	0.26177734117165297
RRR	RSS	size	0.1720828615499691
RRR	S	size	0.5969891940017321
RRR	SP	size	0.7844865502822195
RRR	SPP	size	0.4759717567350982
RRR	SPR	size	0.3083679939921522
RRR	SPS	size	0.30096880891228694
RRR	SR	size	0.6306509563660213
RRR	SRP	size	0.15227227644809727
RRR	SRR	size	0.39840079293881014
RRR	SRS	size	0.3063010108909703
RRR	SS	size	0.20474844556213223
RRR	SSP	size	0.44111101269971664
RRR	SSR	size	0.005511903235275506
RRR	SSS	size	0.8654814816239028
RRS	P	size	0.8285124120432685
RRS	PP	size	0.27118775837165987
RRS	PPP	size	0.8514058856772952
RRS	PPR	size	0.1480758848608199
RRS	PPS	size	0.5963280524211491
RRS	PR	size	0.07642032119881081
RRS	PRP	size	0.4947623397884727
RRS	PRR	size	0.5370673379801778
RRS	PRS	size	0.32862316196527186
RRS	PS	size	0.4802047873278352
RRS	PSP	size	0.9150780985641654
RRS	PSR	size	0.026706704520428226
RRS	PSS	size	0.7902352634677026
RRS	R	size	0.2549424533243897
RRS	RP	size	0.2459128654408036
RRS	RPP	size	0.7171061470476624
RRS	RPR	size	0.7382753025335183
RRS	RPS	size	0.5602240749319961
RRS	RR	size	0.06234254154332397
RRS	RRP	size	0.1447703658479932
RRS	RRR	size	0.36249866593093905
RRS	RRS	size	0.511173995349008
RRS	RS	size	0.05624388174080608
RRS	RSP	size	0.5480315224929283
RRS	RSR	size	0.66055227963149
RRS	RSS	size	0.38125969624475986
RRS	S	size	0.19224956961332684
RRS	SP	size	0.9954662933836282
RRS	SPP	size	0.6639603507449456
RRS	SPR	size	0.5103209562995368
RRS	SPS	size	0.3090713282610449
RRS	SR	size	0.9556880878349671
RRS	SRP	size	0.5725173644049486
RRS	SRR	size	0.06720716104087965
RRS	SRS	size	0.15551755832433822
RRS	SS	size	0.37220994453728085
RRS	SSP	size	0.946116196618829
RRS	SSR	size	0.8841016573176286
RRS	SSS	size	0.07112043302296978
RS	P	size	0.5322234730262587
RS	PP	size	0.256735374221405
RS	PPP	size	0.590308762799723
RS	PPR	size	0.14314171216641014
RS	PPS	size	0.8436579849257829
RS	PR	size	0.40569786062715585
RS	PRP	size	0.5762917594171133
RS	PRR	size	0.5236244425339683
RS	PRS	size	0.31487614936754127
RS	PS	size	0.2222361170245165
RS	PSP	size	0.8296216613011287
RS	PSR	size	0.6040597491137576
RS	PSS	size	0.11775457851792825
RS	R	size	0.15328914343047928
RS	RP	size	0.10520915538487585
RS	RPP	size	0.7878934049846444
RS	RPR	size	0.6408656082516093
RS	RPS	size	0.5156175902288314
RS	RR	size	0.8682144846382611
RS	RRP	size	0.029769108977651726
RS	RRR	size	0.12573559225822206
RS	RRS	size	0.2032221722638451
RS	RS	size	0.4337696651320787
RS	RSP	size	0.5924475842035979
RS	RSR	size	0.7484866914451729
RS	RSS	size	0.6096076429830981
RS	S	size	0.4160857940348319
RS	SP	size	0.19491717748360937
RS	SPP	size	0.08857032629458039
RS	SPR	size	0.4395294601088586
RS	SPS	size	0.8242554469257899
RS	SR	size	0.1205061526400536
RS	SRP	size	0.49783626068104847
RS	SRR	size	0.45348629201497626
RS	SRS	size	0.4443932559164616
RS	SS	size	0.6127773487779472
RS	SSP	size	0.9250768285135748
RS	SSR	size	0.32287267779912276
RS	SSS	size	0.4728482903959649
RSP	P	size	0.09744120021770153
RSP	PP	size	0.22943607681841416
RSP	PPP	size	0.19348362600887192
RSP	PPR	size	0.7476214510454152
RSP	PPS	size	0.19639149668247358
RSP	PR	size	0.7448715088789356
RSP	PRP	size	0.5851025376873136
RSP	PRR	size	0.4204623135888509
RSP	PRS	size	0.41253447762654627
RSP	PS	size	0.20160775426969713
RSP	PSP	size	0.014442863784903226
RSP	PSR	size	0.20425276821034621
RSP	PSS	size	0.5116688858945941
RSP	R	size	0.9078998501778661
RSP	RP	size	0.2293927994575119
RSP	RPP	size	0.4680038464782691
RSP	RPR	size	0.12377922183880219
RSP	RPS	size	0.07409703821581715
RSP	RR	size	0.872105643997881
RSP	RRP	size	0.20745696476677655
RSP	RRR	size	0.21913298432902117
RSP	RRS	size	0.4153142662392497
RSP	RS	size	0.7639640965990696
RSP	RSP	size	0.9081225394824893
RSP	RSR	size	0.2030646402216597
RSP	RSS	size	0.9950953981942257
RSP	S	size	0.6285344878422993
RSP	SP	size	0.8926060142874493
RSP	SPP	size	0.648581869478067
RSP	SPR	size	0.5754644444237992
RSP	SPS	size	0.8086375574228013
RSP	SR	size	0.924798926879098
RSP	SRP	size	0.8413136669487146
RSP	SRR	size	0.84574423471977
RSP	SRS	size	0.23744937601173355
RSP	SS	size	0.3881817246279319
RSP	SSP	size	0.7547801109417644
RSP	SSR	size	0.7935801710292923
RSP	SSS	size	0.1792550343147714
RSR	P	size	0.36116181502367783
RSR	PP	size	0.8439192203893097
RSR	PPP	size	0.887243174740807
RSR	PPR	size	0.04141676461632071
RSR	PPS	size	0.7491007746177354
RSR	PR	size	0.5297656926320128
RSR	PRP	size	0.26167640604262843
RSR	PRR	size	0.2850433277263438
RSR	PRS	size	0.17138412294687022
RSR	PS	size	0.8327198688430508
RSR	PSP	size	0.7409831174834783
RSR	PSR	size	0.7154363955471056
RSR	PSS	size	0.1399558026372374
RSR	R	size	0.9840953868399233
RSR	RP	size	0.5636221719200141
RSR	RPP	size	0.08400123907612123
RSR	RPR	size	0.9814231621836009
RSR	RPS	size	0.7934849488572835
RSR	RR	size	0.6334509526502973
RSR	RRP	size	0.7142040764996375
RSR	RRR	size	0.8610579425762338
RSR	RRS	size	0.8397154362197411
RSR	RS	size	0.34234995940326785
RSR	RSP	size	0.6781982082369792
RSR	RSR	size	0.19619676753921067
RSR	RSS	size	0.5158615079670198
RSR	S	size	0.35668979831529524
RSR	SP	size	0.8590615411089813
RSR	SPP	size	0.30266128776023904
RSR	SPR	size	0.1813871977158379
RSR	SPS	size	0.09379337987572711
RSR	SR	size	0.946992051024064
RSR	SRP	size	0.7937717958511015
RSR	SRR	size	0.4607319386580252
RSR	SRS	size	0.41838794941679125
RSR	SS	size	0.30893991158790535
RSR	SSP	size	0.9726149056118074
RSR	SSR	size	0.5329327601010616
RSR	SSS	size	0.7181474537360177
RSS	P	size	0.3432492315793818
RSS	PP	size	0.16881451239547518
RSS	PPP	size	0.5335468760244658
RSS	PPR	size	0.6902991396476063
RSS	PPS	size	0.23098235792853028
RSS	PR	size	0.7763331096711532
RSS	PRP	size	0.4745167228271303
RSS	PRR	size	0.869407916161164
RSS	PRS	size	0.4917970032338427
RSS	PS	size	0.4352836748210829
RSS	PSP	size	0.1829931509441306
RSS	PSR	size	0.23133419346576478
RSS	PSS	size	0.1067630741490938
RSS	R	size	0.0998331416926379
RSS	RP	size	0.37886378236087837
RSS	RPP	size	0.806938425927779
RSS	RPR	size	0.7029955569563833
RSS	RPS	size	0.6010401021140103
RSS	RR	size	0.1708874087573099
RSS	RRP	size	0.13148713154861336
RSS	RRR	size	0.31247727423072125
RSS	RRS	size	0.38402324114643516
RSS	RS	size	0.579517587504449
RSS	RSP	size	0.9292060560643464
RSS	RSR	size	0.7914127456282493
RSS	RSS	size	0.9773968545773973
RSS	S	size	0.8992956059026034
RSS	SP	size	0.7917781140639126
RSS	SPP	size	0.139561827732136
RSS	SPR	size	0.6982178229059772
RSS	SPS	size	0.6800732545627419
RSS	SR	size	0.7993526129222791
RSS	SRP	size	0.13086703357792762
RSS	SRR	size	0.08860254661431444
RSS	SRS	size	0.44447930350001297
RSS	SS	size	0.5909686482103226
RSS	SSP	size	0.42729993570287395
RSS	SSR	size	0.5624255422222065
RSS	SSS	size	0.33612908628716587
S	P	size	0.49039523099481996
S	PP	size	0.8993754244707712
S	PPP	size	0.2977621349988476
S	PPR	size	0.5795851125110596
S	PPS	size	0.7836071604655509
S	PR	size	0.6533964595627518
S	PRP	size	0.28941446581203545
S	PRR	size	0.6123894389589961
S	PRS	size	0.615153560604667
S	PS	size	0.4598820979464632
S	PSP	size	0.8225004217365267
S	PSR	size	0.5322998133039272
S	PSS	size	0.16654630157104067
S	R	size	0.726538021351952
S	RP	size	0.7662296829265265
S	RPP	size	0.43688577119747174
S	RPR	size	0.5522928303190481
S	RPS	size	0.18640332461616016
S	RR	size	0.7371532588192938
S	RRP	size	0.7368848719718253
S	RRR	size	0.8521394298269274
S	RRS	size	0.8028525508631909
S	RS	size	0.38703202363733247
S	RSP	size	0.5644859087485807
S	RSR	size	0.7990250243950697
S	RSS	size	0.5532277301030591
S	S	size	0.8785002006752571
S	SP	size	0.06516250574085525
S	SPP	size	0.2756605424325357
S	SPR	size	0.8792108101144328
S	SPS	size	0.19423888241001763
S	SR	size	0.35685474814230367
S	SRP	size	0.5846040420383375
S	SRR	size	0.09088475751345604
S	SRS	size	0.5784899052739776
S	SS	size	0.7152979009216888
S	SSP	size	0.4487507012438615
S	SSR	size	0.23702520926376403
S	SSS	size	0.2634331620909295
SP	P	size	0.30090491397294783
SP	PP	size	0.7475404258094892
SP	PPP	size	0.5538076055611785
SP	PPR	size	0.39753270461874957
SP	PPS	size	0.23396787964631927
SP	PR	size	0.7504670522479984
SP	PRP	size	0.6920377876817383
SP	PRR	size	0.23583204344345898
SP	PRS	size	0.302092429814912
SP	PS	size	0.4828916919357662
SP	PSP	size	0.665734877238566
SP	PSR	size	0.7896739494389433
SP	PSS	size	0.19577009473530205
SP	R	size	0.849134339057833
SP	RP	size	0.5436285815523165
SP	RPP	size	0.9221209426719861
SP	RPR	size	0.2882442257120693
SP	RPS	size	0.9208263708905736
SP	RR	size	0.7403588237654889
SP	RRP	size	0.8367375813659125
SP	RRR	size	0.4619691177073073
SP	RRS	size	0.01453650827964481
SP	RS	size	0.03439165209208783
SP	RSP	size	0.39560017228935695
SP	RSR	size	0.32973212260613216
SP	RSS	size	0.4088994702395168
SP	S	size	0.3008266491626943
SP	SP	size	0.07576528154179885
SP	SPP	size	0.8824010980822699
SP	SPR	size	0.7841623214906983
SP	SPS	size	0.7267013936035878
SP	SR	size	0.22292466359862972
SP	SRP	size	0.533829526282123
SP	SRR	size	0.48146254394428145
SP	SRS	size	0.9579967246456209
SP	SS	size	0.20396096570883882
SP	SSP	size	0.46283781507184074
SP	SSR	size	0.031135391293197867
SP	SSS	size	0.044991336824918404
SPP	P	size	0.3573725512711914
SPP	PP	size	0.40918571528476433
SPP	PPP	size	0.6295791091183855
SPP	PPR	size	0.9389010450175587
SPP	PPS	size	0.34206442509036583
SPP	PR	size	0.49227796986038375
SPP	PRP	size	0.15182064848353327
SPP	PRR	size	0.7099474203535396
SPP	PRS	size	0.7120251647029491
SPP	PS	size	0.8133403400829774
SPP	PSP	size	0.9179711564063872
SPP	PSR	size	0.6874745870012645
SPP	PSS	size	0.6890719527415688
SPP	R	size	0.5028166440753619
SPP	RP	size	0.07846889642224664
SPP	RPP	size	0.9460271951281699
SPP	RPR	size	0.36457612646071647
SPP	RPS	size	0.7192722991393237
SPP	RR	size	0.27652382084024085
SPP	RRP	size	0.08261597965308098
SPP	RRR	size	0.6779382611688286
SPP	RRS	size	0.45577069353801736
SPP	RS	size	0.28043401308592675
SPP	RSP	size	0.5587590280561207
SPP	RSR	size	0.9090152421079357
SPP	RSS	size	0.9786994633728461
SPP	S	size	0.3711166223361395
SPP	SP	size	0.8869888551748609
SPP	SPP	size	0.6678629565728076
SPP	SPR	size	0.7573461167129362
SPP	SPS	size	0.413453859951216
SPP	SR	size	0.7456969576505174
SPP	SRP	size	0.1517330081304611
SPP	SRR	size	0.8584599121331193
SPP	SRS	size	0.8433749770120008
SPP	SS	size	0.6815332674083354
SPP	SSP	size	0.7495035065004576
SPP	SSR	size	0.9918852110739794
SPP	SSS	size	0.6084042654878452
SPR	P	size	0.38276338472199034
SPR	PP	size	0.381052763073636
SPR	PPP	size	0.9985619832698107
SPR	PPR	size	0.849226178078674
SPR	PPS	size	0.2829705541317592
SPR	PR	size	0.1987957403189331
SPR	PRP	size	0.718908321813035
SPR	PRR	size	0.3839825667410601
SPR	PRS	size	0.8838923868711331
SPR	PS	size	0.7456977527656169
SPR	PSP	size	0.5585348237990658
SPR	PSR	size	0.27920496200564504
SPR	PSS	size	0.8375768491921409
SPR	R	size	0.5912209176208042
SPR	RP	size	0.32131812097765355
SPR	RPP	size	0.017891769163134397
SPR	RPR	size	0.8788544210263932
SPR	RPS	size	0.4291610244603411
SPR	RR	size	0.9489269564021894
SPR	RRP	size	0.9240537208701107
SPR	RRR	size	0.3771678115365613
SPR	RRS	size	0.6381623840981712
SPR	RS	size	0.7809565837010579
SPR	RSP	size	0.22781527276056734
SPR	RSR	size	0.10578651924360749
SPR	RSS	size	0.5937564538078633
SPR	S	size	0.26287342720061024
SPR	SP	size	0.8342090915371673
SPR	SPP	size	0.1499851789317589
SPR	SPR	size	0.3726506852877852
SPR	SPS	size	0.6909893474207651
SPR	SR	size	0.5324309194542864
SPR	SRP	size	0.2672680483656199
SPR	SRR	size	0.8616173092939644
SPR	SRS	size	0.9522350329878517
SPR	SS	size	0.021820367095422788
SPR	SSP	size	0.6045297453986461
SPR	SSR	size	0.6467286845848731
SPR	SSS	size	0.09909535208038567
SPS	P	size	0.24129425423085815
SPS	PP	size	0.49460894859289994
SPS	PPP	size	0.15427014206330403
SPS	PPR	size	0.7107508914257346
SPS	PPS	size	0.5991919566952568
SPS	PR	size	0.35786414230304375
SPS	PRP	size	0.19036541541788365
SPS	PRR	size	0.41153700305218377
SPS	PRS	size	0.2715502229387271
SPS	PS	size	0.48405767462590676
SPS	PSP	size	0.7279503461265681
SPS	PSR	size	0.39322341500876634
SPS	PSS	size	0.016622378653813663
SPS	R	size	0.06399041111545001
SPS	RP	size	0.8130681457880542
SPS	RPP	size	0.6866025036790901
SPS	RPR	size	0.1288043110853223
SPS	RPS	size	0.5723379248895761
SPS	RR	size	0.6402954810691878
SPS	RRP	size	0.7022205303882858
SPS	RRR	size	0.6558860294451381
SPS	RRS	size	0.03621562784874821
SPS	RS	size	0.62380581983854
SPS	RSP	size	0.9696089865107393
SPS	RSR	size	0.6212420282453532
SPS	RSS	size	0.8430389460185267
SPS	S	size	0.9142434339843564
SPS	SP	size	0.34121861440120227
SPS	SPP	size	0.7553568750470644
SPS	SPR	size	0.4317911310012742
SPS	SPS	size	0.5795342809003364
SPS	SR	size	0.5750866150608127
SPS	SRP	size	0.4068337608717142
SPS	SRR	size	0.6144122127666177
SPS	SRS	size	0.5320062515231603
SPS	SS	size	0.14172127120557476
SPS	SSP	size	0.7685176066071006
SPS	SSR	size	0.13173515293421456
SPS	SSS	size	0.2770995036006333
SR	P	size	0.14605693988576818
SR	PP	size	0.25942888894464466
SR	PPP	size	0.19520020447056385
SR	PPR	size	0.8878189563178456
SR	PPS	size	0.8033289458571896
SR	PR	size	0.26525911900474786
SR	PRP	size	0.3691878878711504
SR	PRR	size	0.8099895547795033
SR	PRS	size	0.23989833391768567
SR	PS	size	0.5734775773855404
SR	PSP	size	0.11344307641254403
SR	PSR	size	0.8166806281024171
SR	PSS	size	0.009468869963410564
SR	R	size	0.9890137986199456
SR	RP	size	0.078047792265584
SR	RPP	size	0.20799964239538082
SR	RPR	size	0.42038284910181567
SR	RPS	size	0.6768340744756663
SR	RR	size	0.718893366725626
SR	RRP	size	0.8843901456799395
SR	RRR	size	0.709548153184595
SR	RRS	size	0.9533690312389056
SR	RS	size	0.5222269576610485
SR	RSP	size	0.08617079161556829
SR	RSR	size	0.9460086085599548
SR	RSS	size	0.08466472567858097
SR	S	size	0.9644048503643082
SR	SP	size	0.7001975350360737
SR	SPP	size	0.4373081974309275
SR	SPR	size	0.7358945778077264
SR	SPS	size	0.6933342860095612
SR	SR	size	0.5588479798864401
SR	SRP	size	0.04346907436675551
SR	SRR	size	0.29904435300769117
SR	SRS	size	0.3087041147698073
SR	SS	size	0.2758399542320409
SR	SSP	size	0.34032828409125326
SR	SSR	size	0.34884713536070244
SR	SSS	size	0.37828791530609895
SRP	P	size	0.4932486802352959
SRP	PP	size	0.8184668742697339
SRP	PPP	size	0.771074222186633
SRP	PPR	size	0.3069529930120116
SRP	PPS	size	0.41590772543982657
SRP	PR	size	0.8788165573091468
SRP	PRP	size	0.28601288932690294
SRP	PRR	size	0.22591941788582348
SRP	PRS	size	0.46940129215192605
SRP	PS	size	0.996385055840872
SRP	PSP	size	0.5081140750405444
SRP	PSR	size	0.5127439742560224
SRP	PSS	size	0.5232300016644166
SRP	R	size	0.7402633324524545
SRP	RP	size	0.39205677464259037
SRP	RPP	size	0.37792372924203543
SRP	RPR	size	0.059992080846286044
SRP	RPS	size	0.770371789694895
SRP	RR	size	0.8676075807786973
SRP	RRP	size	0.6031925668933235
SRP	RRR	size	0.6332019805480744
SRP	RRS	size	0.7825650415299308
SRP	RS	size	0.10555448144139179
SRP	RSP	size	0.1630098386941783
SRP	RSR	size	0.6716141407393951
SRP	RSS	size	0.5241404344732705
SRP	S	size	0.17049731605087226
SRP	SP	size	0.13151850267674392
SRP	SPP	size	0.6780474340236778
SRP	SPR	size	0.28148728058398653
SRP	SPS	size	0.4940568693948174
SRP	SR	size	0.3183391813404788
SRP	SRP	size	0.6846088280104878
SRP	SRR	size	0.6225780029345263
SRP	SRS	size	0.8173329457466777
SRP	SS	size	0.0004407095169618458
SRP	SSP	size	0.390146810137881
SRP	SSR	size	0.6736788118138318
SRP	SSS	size	0.989080325440439
SRR	P	size	0.03277220554973237
SRR	PP	size	0.6922747825301369
SRR	PPP	size	0.5786191673839866
SRR	PPR	size	0.7256025225551977
SRR	PPS	size	0.9193728640172097
SRR	PR	size	0.9486596990641065
SRR	PRP	size	0.11621465458613556
SRR	PRR	size	0.08230088601523733
SRR	PRS	size	0.9901777210807763
SRR	PS	size	0.2925805628660907
SRR	PSP	size	0.555310479620639
SRR	PSR	size	0.11954993840232475
SRR	PSS	size	0.9030756340730468
SRR	R	size	0.989135140272393
SRR	RP	size	0.7628588916095136
SRR	RPP	size	0.840565183394605
SRR	RPR	size	0.842036927905447
SRR	RPS	size	0.7935051710468409
SRR	RR	size	0.7671015482325142
SRR	RRP	size	0.19816637495314549
SRR	RRR	size	0.6719928430654998
